Reikðmë	Iðversta reikðmë	Apraðas	Ájungtas	Nuo	Iki	[  ]	
1B00016	1B00016	Centrinës institucijos iðlaikymas. Kompensacijø administravimas (Miesto ûkio departamentas)	*			...Ne.Ne.	
1B00017	1B00017	Pirminë teisinë pagalba	*			...Ne.Ne.	
1B00018	1B00018	Kitos bendros valstybës paslaugos (Administracijos direktoriaus rezervas)	*			...Ne.Ne.	
1B00019	1B00019	Administracijos direktoriaus rezervas	*			...Ne.Ne.	
1B00020	1B00020	LR finansø ministerijos 200 -  -   tarpusavio atsiskaitymai Nr.       kompensacijoms uþ iðperkamà nekilnojamàjá turtà religinëms bendrijoms iðmokëti (vykdant LRV 200 -  -   nutarimà Nr.    )	*			...Ne.Ne.	
1B00021	1B00021	LR finansø ministerijos 200 -  -   tarpusavio atsiskaitymai Nr.       valstybës garantijoms nuomininkams, gyvenantiems savininkams gràþintinuose gyvenamuose namuose, jø dalyse, butuose, vykdyti (vykdant LRV 200 -  -   nutarimà Nr.    )	*			...Ne.Ne.	
1B00022	1B00022	Valstybës archyvø ir registrø iðlaikymas bei saugojimas (LR gyventojø registro ástatymu priskirto LR gyventojø registro tvarkymas ir duomenø teikimas valstybës registrui)	*			...Ne.Ne.	
1B00025	1B00025	Centrinës institucijos iðlaikymas (Þemës ûkio klausimø koordinavimas)	*			...Ne.Ne.	
1B00026	1B00026	LR finansø ministerijos 200 -  -   tarpusavio atsiskaitymai Nr.      savininkams uþ iðperkamus gyvenamuosius namus, jø dalis, butus atlyginti (vykdant LRV 200 -  -   nutarimas Nr.    )	*			...Ne.Ne.	
1B00027	1B00027	Karo prievolës ir mobilizacijos administravimas savivaldybëse (mobilizacija)	*			...Ne.Ne.	
1B00028	1B00028	Civilinës gynybos reikalø ir paslaugø administravimas	*			...Ne.Ne.	
1B00030	1B00030	Duomenø apie suteiktà valstybës pagalbà teikimas suteiktos valstybës pagalbos registrui (Turto valdymo ir verslo paslaugø departamentas)	*			...Ne.Ne.	
1B00032	1B00032	Savivaldybei priskirtos valstybinës þemës ir kito valstybës turto valdymas, naudojimas ir disponavimas juo patikëjimo teise (Turto valdymo ir verslo paslaugø departamentas)	*			...Ne.Ne.	
1B00035	1B00035	Þmogaus teisiø apsauga (Vaiko teisiø apsaugos skyrius) VDF	*			...Ne.Ne.	
1B00039	1B00039	Socialiniø paðalpø ir iðmokø administravimas (Socialiniø reikalø departamentas)	*			...Ne.Ne.	
1B00040	1B00040	Þmogaus teisiø apsauga  (Ðvietimo departamentas)	*			...Ne.Ne.	
1B00046	1B00046	Kitos aplinkos terðimo maþinimo priemonës (VDF)	*			...Ne.Ne.	
1B00048	1B00048	Kitos aplinkos terðimo maþinimo priemonës (AR)	*			...Ne.Ne.	
1B00052	1B00052	LR finansø ministerijos tarpusavio atsiskaitymai	*			...Ne.Ne.	
1B00053	1B00053	Centrinës institucijos iðlaikymas. Socialinës globos teikimo asmenims su sunkia negalia paslaugos administravimas (Socialiniø reikalø ir sveikatos departamentas)	*			...Ne.Ne.	
1B00054	1B00054		*			.....	
1B00055	1B00055	Bendri darbo reikalai, darbo politikos formavimas ir ágyvendinimas (Vieðøjø darbø administravimas)	*			...Ne.Ne.	
1B00057	1B00057	Centrinës institucijos iðlaikymas. Socialinës paramos mokiniams administravimas (Kultûros ir ugdymo departamentas)	*			...Ne.Ne.	
1B00061	1B00061	LR finansø ministerijos tarpusavio atsiskaitymai	*			...Ne.Ne.	
1B00063	1B00063	Savivaldos institucijos (Mero fondas)	*			...Ne.Ne.	
1B00064	1B00064	Finansø valdymo ir apskaitos sistema	*			...Ne..	
1B00065	1B00065	Bendruomeniø kalëdiniø ir naujametiniø renginiø organizavimas seniûnijose (AD 2009-12-14 ásakymas Nr. 30-2172)	*			...Ne.Ne.	
1B10020	1B10020	Lazdynø turgavietës eksploatavimas	*			...Ne.Ne.	
1B10503	1B10503	Elektroninio bilieto vieðajame transporte ir keleiviø informavimo sistemos sukûrimas	*			...Ne.Ne.	
1B10504	1B10504	Elektroninio ðvietimo sistemos diegimas	*			...Ne.Ne.	
1B10506	1B10506	Finansø valdymo ir apskaitos sistema	*			...Ne.Ne.	
1B10521	1B10521	Savivaldybës turto privatizavimo funkcijø vykdymas (Turto valdymo ir verslo paslaugø departamentas)	*			...Ne.Ne.	
1B10529	1B10529	Bendruomenës centrø steigimas Vilniaus miesto savivaldybës administracijos seniûnijose (Verkiø seniûnija)	*			...Ne.Ne.	
1B10546	1B10546	Finansø valdymo ir apskaitos sistema	*			...Ne.Ne.	
1B10547	1B10547	Finansø valdymo ir apskaitos sistema	*			...Ne..	
1B10601	1B10601	Elektroninio bilieto vieðajame transporte ir keleiviø informavimo sistemos sukûrimas	*			...Ne..	
2000000	2000000	Finansø departamento sàmatos	*			.....	
2000001	2000001	Bûsto pritaikymas neágaliesiems (liftai)	*			.....	
2000002	2000002	Pasirengimas bûsto atnaujinimo ir modernizavimo ágyvendinimui (savivaldybës biudþetas)	*			.....	
2000003	2000003	Bûsto atnaujinimo ir modernizavimo projektø ágyvendinimo finansavimas (savivaldybës biudþetas)	*			.....	
2000004	2000004	Pastatø konstrukcijø ir inþineriniø tinklø prieþiûra	*			.....	
2000005	2000005	Bendrabuèiø inþinerinës infrastruktûros (pastatø inþineriniø tinklø bei statybiniø konstrukcijø) prieþiûra	*			.....	
2000006	2000006	Bendrabuèiø inþinerinës infrastruktûros (pastatø inþineriniø tinklø bei statybiniø konstrukcijø) prieþiûra (Skolintos lëðos-skoloms mokëti)	*			.....	
2000007	2000007	Nekilnojamojo turto inventorizacija, registracija ir ávertinimas	*			.....	
2000008	2000008	Nekilnojamojo turto inventorizacija, registracija ir ávertinimas (Skolintos lëðos-skoloms mokëti)	*			.....	
2000009	2000009	Atstatomieji darbai ir avarijø likvidavimas elektros, ðilumos, vandentiekio ir nuotekø namø vidaus tinkluose	*			.....	
2000010	2000010	Subsidijos vandens tiekimo ir nuotekø tvarkymo tarifui (savivaldybës biudþetas)	*			.....	
2000011	2000011	Statiniø, kuriø savininkai nenustatyti, avarinës bûklës likvidavimui.	*			.....	
2000012	2000012	Statiniø, kuriø savininkai nenustatyti, avarinës bûklës likvidavimui (Skolintos lëðos-skoloms mokëti)	*			.....	
2000013	2000013	Inþineriniø tinklø (vandentiekio, nuotekø ir elektros) prie gyvenamøjø namø atnaujinimas	*			.....	
2000014	2000014	Vandens tiekimo ir nuotekø tvarkymo infrastruktûros plëtros specialiøjø planø rengimas (Tarybos 2007-11-24 spr. Nr.1-266)	*			.....	
2000015	2000015	Ágyvendinti projektà "Atnaujinkime bûstà - atnaujinkime miestà"	*			.....	
2000016	2000016	Ágyvendinti projektà "Atnaujinkime bûstà - atnaujinkime miestà"	*			.....	
2000017	2000017	Dumblo apdorojimo árenginiai Vilniaus nuotekø valykloje (skolintos lëðos)	*			.....	
2000018	2000018	Vandens tiekimo ir nuotekø tvarkymo infrastruktûros renovavimas ir plëtra Vilniaus mieste (skolintos lëðos)	*			.....	
2000019	2000019	Dumblo apdorojimo árenginiai Vilniaus nuotekø valykloje (ES lëðos)	*			.....	
2000020	2000020	Vandens tiekimo ir nuotekø tvarkymo infrastruktûros renovavimas ir plëtra Vilniaus mieste (ES lëðos)	*			.....	
2000021	2000021	Bûsto pritaikymas neágaliesiems (liftai)	*			.....	
2000022	2000022	Dumblo apdorojimo árenginiai Vilniaus nuotekø valykloje (Valstybës lëðos)	*			.....	
2000023	2000023	Vandens tiekimo ir nuotekø tvarkymo infrastruktûros renovavimas ir plëtra Vilniaus mieste (Valstybës biudþeto lëðos)	*			.....	
2000024	2000024	Bûsto pritaikymas neágaliesiems (liftai) (valstybës biudþetas)	*			.....	
2000025	2000025	Bûsto pritaikymas neágaliesiems (liftai) (savivaldybës biudþeto lëðos)	*			.....	
2000030	2000030	Pastatø, esanèiø senamiestyje ir jo apsaugos zonose, fasadø elementø galimos avarinës bûklës likvidavimas (SB)	*			.....	
2000034	2000034	Pavilniø ir Verkiø regioniniø parkø teritorijø tvarkymo darbai, rekreacinës paskirties objektø prieþiûra (LL ið AARSP)	*			.....	
2000035	2000035	Ekologinio ðvietimo programos rengimas ir ágyvendinimas (biudþetinë ástaiga)	*			.....	
2000036	2000036	Pavilniø ir Verkiø regioniniø parkø teritorijø tvarkymo darbai, rekreacinës paskirties objektø prieþiûra (Biudþetinë ástaiga)	*			.....	
2000037	2000037	Savivaldybei pavaldþiø ástaigø aplinkosauginis ugdymas (biudþetinë ástaiga)	*			.....	
2000038	2000038	Biologinës ávairovës iðsaugojimo priemoniø ágyvendinimas (biudþetinë ástaiga)	*			.....	
2000040	2000040	Formuoti investicijoms patrauklià aplinkà	*			.....	
2000041	2000041	Investicinës ir verslo aplinkos tyrimø atlikimas ir kita	*			.....	
2000042	2000042	Parodø ir konferencijø organizavimas ir kita	*			.....	
2000043	2000043	Patrauklaus investuotojams miesto ávaizdþio sudarymas	*			.....	
2000046	2000046	Kitos aplinkos terðimo maþinimo priemonës (VDF)	*			.....	
2000047	2000047	Kitos aplinkos terðimo maþinimo priemonës (SB)	*			.....	
2000048	2000048	Kitos aplinkos terðimo maþinimo priemonës (AR)	*			.....	
2000049	2000049	Aplinkos stebësenos (monitoringo) programos rengimas ir  ágyvendinimas (AARSP)	*			.....	
2000050	2000050	Administracijos direktoriaus 2010-03-04 ásakymas Nr. 30-486 (Nacionalinio stadiono statybos ir valdymo projekto galimybiø studijai parengti ir konsultavimo paslaugoms apmokëti)	*			.....	
2000051	2000051	Administracijos direktoriaus 2011-12-20 ásakymas Nr. 30-1860 (Asociacijai „Uþ sàþiningà bankininkystæ“ Verslo sàlygoms Vilniaus mieste gerinti	*			.....	
2000052	2000052	Administracijos direktoriaus 2011-12-28 ásakymas Nr. 30-1901 (Viktoro Petkaus labdaros ir  paramos fondui veiklai paremti)	*			.....	
2000053	2000053	Mindaugo vidurinës mokyklos uþterðtos teritorijos sutvarkymas (AARSP)	*			.....	
2000054	2000054	Vilniaus miesto þeldynø planavimas, schemø rengimas bei tvarkymas (AARSP)	*			.....	
2000055	2000055	Vilniaus miesto vandens telkiniø vertinimas ir inventorizacija, vandens telkiniø pakranèiø tvarkymo programø rengimas (AARSP)	*			.....	
2000056	2000056	Ekologinio ðvietimo programos rengimas ir ágyvendinimas (AARSP)	*			.....	
2000057	2000057	Savivaldybei pavaldþiø ástaigø aplinkosauginis ugdymas (AARSP)	*			.....	
2000058	2000058	Vilniaus miesto atliekø tvarkymo sistemos (reglamentai, norminiai dokumentø projektai, konkursø organizavimas, specifiniø atliekø tvarkymo sistemø diegimas) (AARSP)	*			.....	
2000059	2000059	Ekspertiziø ir smulkiø tyrimø organizavimas (ir Eurovelas) (AARSP)	*			.....	
2000060	2000060	Vilniaus miesto oro tarðos maþinimo programos parengimas ir ágyvendinimas (AARSP)	*			.....	
2000061	2000061	Vilniaus miesto atliekø tvarkymo sistemos (reglamentai, norminiai dokumentø projektai, konkursø organizavimas, specifiniø atliekø tvarkymo sistemø diegimas) (Valstybës biudþetas)	*			.....	
2000062	2000062	Mindaugo vidurinës mokyklos uþterðtos teritorijos sutvarkymas (ES lëðos)	*			.....	
2000063	2000063	Bendrijø rëmimo fondo veikla	*			.....	
2000064	2000064	Buvusios elektros matavimo technikos gamyklos AB „Skaiteks“ uþterðtos teritorijos sutvarkymas	*			.....	
2000065	2000065	Jeruzalës eþerëlio iðvalymo projektinës dokumentacijos parengimas (Valstybës biudþetas)	*			.....	
2000066	2000066	Jeruzalës eþerëlio iðvalymo projektinës dokumentacijos parengimas (AARSP)	*			.....	
2000067	2000067	Mindaugo vidurinës mokyklos uþterðtos teritorijos sutvarkymas (SB)	*			.....	
2000068	2000068	Uþterðtø teritorijø sutvarkymas (SB)	*			.....	
2000069	2000069	Uþterðtø teritorijø sutvarkymas (AARSP)	*			.....	
2000070	2000070	Vilniaus miesto savivaldybës atsinaujinanèiø iðtekliø energijos naudojimo plëtros veiksmø planas 2012-2020 m.	*			.....	
2000071	2000071	Tvarios energijos veiksmø plano rengimas ágyvendinti Merø paktà	*			.....	
2000080	2000080	Buvusios elektros matavimo technikos gamyklos AB „Skaiteks“ uþterðtos teritorijos sutvarkymas (SB)	*			.....	
2000081	2000081	Buvusios elektros matavimo technikos gamyklos AB „Skaiteks“ uþterðtos teritorijos sutvarkymas (ES lëðos)	*			.....	
2000082	2000082	Buvusios elektros matavimo technikos gamyklos AB „Skaiteks“ uþterðtos teritorijos sutvarkymas (PI lëðos)	*			.....	
2000083	2000083	Pavirðiniø ir poþeminiø vandenø apsaugos priemoniø ágyvendinimas (AARSP)	*			.....	
2000084	2000084	Pavirðiniø ir poþeminiø vandenø apsaugos tvarkymo priemoniø ágyvendinimas (SB)	*			.....	
2000085	2000085	Energijos rûðies naudojimo ðildymui specialiojo plano rengimas	*			.....	
2000086	2000086	Vilniaus regiono komunaliniø atliekø tvarkymo sistemos plëtra (SB)	*			.....	
2000090	2000090	Nenaudojama				.....	
2000100	2000100	Nenaudojama				.....	
2000110	2000110	Nenaudojama				.....	
2000120	2000120	Teismo, ðildymo, leidybos, programinës árangos prieþiûros bei mokymo paslaugø, nekiln. turto inventorizavimo, ávertinimo, analizës ir kt iðlaidø padengimas bei Savivaldybës spec duomenø bazës susiejimas	*			.....	
2000121	2000121	Kitos ekonominës veiklos administravimas	*			.....	
2000122	2000122	Teismo, antstoliø, notarø paslaugoms ir skelbimams spaudoje  apmokëti	*			.....	
2000123	2000123	Vilniaus miesto 2010-2020 metø strateginio plano parengimas	*			.....	
2000124	2000124	Finansø valdymo ir apskaitos sistemos diegimo plëtra ir analizës paslaugos - II etapas	*			.....	
2000125	2000125	Vilniaus miesto 2010-2020 metø strateginio plano parengimas (ES)	*			.....	
2000130	2000130	Nenaudojama				.....	
2000140	2000140	Nenaudojama				.....	
2000150	2000150	Daugiabuèiø namø energinio naudingumo sertifikatø ir investiciniø planø parengimas (ES lëðos)	*			.....	
2000151	2000151	Daugiabuèiø namø energinio naudingumo sertifikatø ir investiciniø planø parengimas (SB)	*			.....	
2000152	2000152	VðÁ „Atnaujinkime miestà“ veiklos finansavimas	*			.....	
2000153	2000153	Pasirengimas bûsto atnaujinimo ir modernizavimo ágyvendinimui (LL ið SB)	*			.....	
2000160	2000160	Nenaudojama				.....	
2000170	2000170	Paskolø mokëjimas pagal grafikà (1.2.1)	*			.....	
2000171	2000171	Paskolø ir palûkanø mokëjimas pagal grafikà (tarpusavio atsiskaitymai)	*			.....	
2000180	2000180	Palûkanø mokëjimas pagal grafikà (1.2.2)	*			.....	
2000190	2000190	Bendrosios dotacijos kompensacija valstybës biudþetui	*			.....	
2000200	2000200	Skolø mokëjimas pagal pasiraðytas skolø gràþinimo sutartis ir kitø finansiniø ásipareigojimø vykdymas (1.2)	*			.....	
2000210	2000210	Administracijos direktoriaus rezervo sàmata	*			.....	
2000211	2000211	Kitoms savivaldybëms perduotos mokinio krepðelio lëðos	*			.....	
2000212	2000212	Aplinkos stebësenos (monitorinio) programos rengimas ir ágyvendinimas (lëðø likutis)	*			.....	
2000213	2000213	Vilniaus miesto atliekø tvarkymo sistemos (reglamentai, norminiai dokumentø projektai, konkursø organizavimas, specifiniø atliekø tvarkymo sistemø diegimas) (lëðø likutis)	*			.....	
2000214	2000214	Vilniaus miesto oro tarðos maþinimo programos parengimas ir ágyvendinimas (lëðø likutis)	*			.....	
2000215	2000215	Uþterðtø teritorijø sutvarkymas (lëðø likutis)	*			.....	
2000216	2000216	Gyvenamosios teritorijos tarp Vytenio ir Birþelio 23-iosios gatviø uþterðto grunto iðvalymo projekto dokumentø parengimas (lëðø likutis)	*			.....	
2000217	2000217	Pavirðiniø ir poþeminiø vandenø apsaugos ir tvarkymo priemoniø ágyvendinimas (lëðø likutis)	*			.....	
2000218	2000218	Ekologinio ðvietimo programos rengimas ir ágyvendinimas (lëðø likutis)	*			.....	
2000220	2000220	Kitiems einamiesiems tikslams	*			.....	
2000230	2000230	Asignavimai iðlaidoms finansuoti	*			.....	
2000240	2000240	Jurgio Maèiûno meno kolekcijai ið dalies apmokëti	*			.....	
2000250	2000250	Triukðmo valdymo funkcijos ágyvendinimas (VSRSP)	*			.....	
2000251	2000251	Triukðmo valdymo funkcijos ágyvendinimas	*			.....	
2000260	2000260	Medþioklës plotø nustatymo ir apsaugos priemoniø ágyvendinimas (LL ið AARSP)	*			.....	
2000300	2000300	Vandens tiekimo ir nuotekø tvarkymo infrastruktûros renovavimas ir plëtra Vilniaus mieste (II etapas, Valstybës lëðos)	*			.....	
2000301	2000301	Vandens tiekimo ir nuotekø tvarkymo infrastruktûros renovavimas ir plëtra Vilniaus mieste (II etapas, ES lëðos)	*			.....	
2000302	2000302	Vandens tiekimo ir nuotekø tvarkymo infrastruktûros renovavimas ir plëtra Vilniaus mieste (III etapas) (valstybës biudþetas)	*			.....	
2000303	2000303	Vandens tiekimo ir nuotekø tvarkymo infrastruktûros renovavimas ir plëtra Vilniaus mieste (III etapas) (ES lëðos)	*			.....	
2000400	2000400	Bûsto atnaujinimo ir modernizavimo projektø ágyvendinimo finansavimas (LL ið SB)	*			.....	
2000401	2000401	Vilniaus miesto atliekø tvarkymo sistemos (reglamentai, norminiai dokumentø projektai, konkursø organizavimas, specifiniø atliekø tvarkymo sistemø diegimas) (LL ið SB)	*			.....	
2000402	2000402	Atstatomieji darbai ir avarijø likvidavimas elektros, ðilumos, vandentiekio ir nuotekø namø vidaus tinkluose (LL ið SB)	*			.....	
2000403	2000403	Subsidijos vandens tiekimo ir nuotekø tvarkymo tarifui (LL ið SB)	*			.....	
2000404	2000404	Statiniø, kuriø savininkai nenustatyti, avarinës bûklës likvidavimas (LL ið SB)	*			.....	
2000405	2000405	Pastatø konstrukcijø ir inþineriniø tinklø prieþiûra (LL ið SB)	*			.....	
2000406	2000406	Inþineriniø tinklø (vandentiekio, nuotekø ir elektros) prie gyvenamøjø namø atnaujinimas (LL ið SB)	*			.....	
2000430	2000430	Atstatomieji darbai ir avarijø likvidavimas elektros, ðilumos, vandentiekio ir nuotekø namø vidaus tinkluose (SL)	*			.....	
2000431	2000431	Pastatø konstrukcijø ir inþineriniø tinklø prieþiûra (SL)	*			.....	
2000500	2000500	Inþineriniø tinklø (vandentiekio, nuotekø ir elektros) prie gyvenamøjø namø atnaujinimas (SL)	*			.....	
2000501	2000501	Energetinës paslaugos ikimokyklinio ugdymo ástaigose (darþeliuose) ir ðvietimo ástaigose (mokyklose)	*			.....	
2000502	2000502	Energijos rûðies naudojimo ðildymui specialiojo plano koregavimas	*			.....	
2001000	2001000	Administracijos direktoriaus ásakymas Nr. 30-899 (Vieðosios ástaigos „Þaliosios idëjos“ leidiniui perengti ir iðleisti)	*			.....	
2001001	2001001	AD 2012-05-18 ásakymas Nr. 30-969 „Dël lëðø skyrimo ið Administracijos direktoriaus rezervo“ (Vilniaus daugiabuèiø namø savininkø bendrijø asociacijai ðvietimo veiklai vykdyti ir konferencijai organizuoti)	*			.....	
2001002	2001002	AD 2012-06-07 ásakymas Nr. 30-1126 „Dël lëðø skyrimo ið Administracijos direktoriaus rezervo“ (Pakuoèiø tvarkytojø asociacijai projektui „EkoRaðtis“ paremti)	*			.....	
